conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
food_level2_dial8,1,0.9498819867974649,100,61
food_level2_dial8,2,0.8613606165810024,100,31
food_level2_dial8,3,0.7920199117919628,100,33
food_level2_dial8,4,0.7928937567742727,100,33
food_level2_dial8,5,0.9329783658945904,100,49
food_level2_dial8,6,0.8485376614483353,100,46
top25_dial27,1,0.9553478985735201,100,66
top25_dial27,2,0.960647012345179,100,75
top25_dial27,3,0.7587727167557674,100,41
top25_dial27,4,0.8082457491500825,100,43
top25_dial27,5,0.8975494145144051,100,60
top25_dial27,6,0.8867383170382517,100,51
food_level2_dial9,1,0.6667523313315573,100,15
food_level2_dial9,2,0.7892177559311035,100,19
food_level2_dial9,3,0.8416960235738526,100,32
food_level2_dial9,4,0.9199502333150152,100,62
food_level2_dial9,5,0.9177686482363441,100,45
food_level2_dial9,6,0.906879024887589,100,52
hobby_level2_dial24,1,0.9326405399294294,100,56
hobby_level2_dial24,2,0.5218781516934698,100,15
hobby_level2_dial24,3,0.6051724602171128,100,19
hobby_level2_dial24,4,0.900233670845275,100,56
hobby_level2_dial24,5,0.8232107233991859,100,37
hobby_level2_dial24,6,0.5469326856598662,100,19
hobby_level2_dial24,7,0.41473736974760494,100,15
hobby_level1_dial3,1,0.7493667259236018,100,24
hobby_level1_dial3,2,0.8859707245415664,100,27
hobby_level1_dial3,3,0.893770879781768,100,50
hobby_level1_dial3,4,0.8755966462600957,100,35
hobby_level1_dial3,5,0.8472559925739022,100,35
hobby_level1_dial3,6,0.8845678101587161,100,30
food_level1_dial2,1,0.9637130955431302,100,76
food_level1_dial2,2,0.9303730474600218,100,55
food_level1_dial2,3,0.9348224799598781,100,66
food_level1_dial2,4,0.8154790940457801,100,33
food_level1_dial2,5,0.9697387657423338,100,77
food_level1_dial2,6,0.6807208297562407,100,26
food_level1_dial2,7,0.6587972369499223,100,21
food_level2_dial19,1,0.754093922419466,100,28
food_level2_dial19,2,0.8697109501114049,100,52
food_level2_dial19,3,0.765513512430254,100,14
food_level2_dial19,4,0.9341521412872926,100,56
food_level2_dial19,5,0.9141811392443069,100,49
food_level2_dial19,6,0.9276886346760497,100,63
hobby_level2_dial25,1,0.6755127363416424,100,29
hobby_level2_dial25,2,0.7298345380757286,100,32
hobby_level2_dial25,3,0.8046065797186007,100,31
hobby_level2_dial25,4,0.7821785525981426,100,34
hobby_level2_dial25,5,0.9187274549486034,100,58
hobby_level2_dial25,6,0.9641579535134677,100,70
hobby_level3_dial18,1,0.6557684147924961,100,25
hobby_level3_dial18,2,0.5228657350101966,100,8
hobby_level3_dial18,3,0.8050158396666786,100,41
hobby_level3_dial18,4,0.8445661058334601,100,61
hobby_level3_dial18,5,0.6615367188062382,100,26
hobby_level3_dial18,6,0.8921051109935485,100,46
food_level3_dial37,1,0.9597189266215347,100,69
food_level3_dial37,2,0.9468030505161119,100,60
food_level3_dial37,3,0.9817001198222578,100,82
food_level3_dial37,4,0.9603156795349096,100,69
food_level3_dial37,5,0.8182190247787221,100,54
food_level3_dial37,6,0.9504264270502744,100,67
hobby_level3_dial8,1,0.7649551020840002,100,21
hobby_level3_dial8,2,0.7192476963523312,100,22
hobby_level3_dial8,3,0.4583025320257357,100,9
hobby_level3_dial8,4,0.847801955105581,100,46
hobby_level3_dial8,5,0.46254662793726065,100,16
hobby_level3_dial8,6,0.4847564601090178,100,15
food_level3_dial38,1,0.820755123912869,100,25
food_level3_dial38,2,0.8384358413434957,100,41
food_level3_dial38,3,0.8031739357348626,100,32
food_level3_dial38,4,0.9050957933743783,100,61
food_level3_dial38,5,0.9673276185514679,100,84
food_level3_dial38,6,0.9383109958990705,100,65
top25_dial56,1,0.4588953511789309,100,22
top25_dial56,2,0.34571317341368335,100,15
top25_dial56,3,0.9245484961724516,100,69
top25_dial56,4,0.9222089325902662,100,54
top25_dial56,5,0.15570568692893463,100,6
top25_dial56,6,0.7711562057182865,100,50
top25_dial28,1,0.8440516603100968,100,60
top25_dial28,2,0.9258626625614225,100,64
top25_dial28,3,0.7096056173359148,100,32
top25_dial28,4,0.9295118872840925,100,80
top25_dial28,5,0.8871088008628852,100,54
top25_dial28,6,0.6846761019532137,100,30
top25_dial28,7,0.6238410950008629,100,16
hobby_level1_dial4,1,0.7122833364149136,100,19
hobby_level1_dial4,2,0.7892691291980454,100,27
hobby_level1_dial4,3,0.8956049847784378,100,52
hobby_level1_dial4,4,0.8505380963452208,100,39
hobby_level1_dial4,5,0.5979917299076031,100,10
hobby_level1_dial4,6,0.6711340255039024,100,23
hobby_level1_dial4,7,0.8723882951585294,100,35
hobby_level3_dial9,1,0.7935386981104914,100,39
hobby_level3_dial9,2,0.9158996608231728,100,50
hobby_level3_dial9,3,0.7413673951491943,100,35
hobby_level3_dial19,1,0.8170033288512947,100,40
hobby_level3_dial19,2,0.934397195467658,100,35
hobby_level3_dial19,3,0.8250518135258788,100,43
hobby_level3_dial19,4,0.9072715416538676,100,46
hobby_level3_dial19,5,0.8809657119658807,100,36
hobby_level3_dial19,6,0.960136427422789,100,64
hobby_level3_dial19,7,0.8962465835683469,100,46
hobby_level2_dial26,1,0.953676828144401,100,72
hobby_level2_dial26,2,0.9704404584622773,100,86
hobby_level2_dial26,3,0.9484301846406775,100,75
hobby_level2_dial26,4,0.9510890959950139,100,59
hobby_level2_dial26,5,0.9967947712771132,100,96
hobby_level2_dial26,6,0.9551040489307645,100,72
food_level2_dial2,1,0.7192631975114782,100,10
food_level2_dial2,2,0.8744605849164299,100,43
food_level2_dial2,3,0.8442538156719712,100,30
food_level2_dial2,4,0.8792106789918108,100,57
food_level2_dial2,5,0.8068308875910257,100,34
food_level2_dial2,6,0.8707637037506825,100,42
hobby_level2_dial27,1,0.7364224369721477,100,17
hobby_level2_dial27,2,0.8784952046892254,100,42
hobby_level2_dial27,3,0.9319288303718416,100,68
hobby_level2_dial27,4,0.9326449757064885,100,61
hobby_level2_dial27,5,0.9155745015411133,100,51
hobby_level2_dial27,6,0.9238904373891079,100,59
food_level1_dial20,1,0.884674049093073,100,41
