conv_id,turn_id,score_mean,score_std,score_min,score_max
hobby_level2_dial2,5,77.22232400000001,1.4550399266771277,75.902084,80.94379
hobby_level2_dial2,6,80.45176976,0.9924170280874882,79.29948,84.09377
hobby_level3_dial33,1,76.24113287,0.7977403165532843,75.45612,79.34033
hobby_level3_dial33,2,74.68648409,1.2731373827499775,73.21715,79.09053
hobby_level3_dial33,3,73.52375482000001,1.0470315407868602,72.54773,77.34533
hobby_level3_dial33,4,71.29749785000001,1.047552395622886,70.33626,77.9576
hobby_level3_dial33,5,77.27179329999998,1.0763195027253707,76.11698,81.33717
hobby_level3_dial33,6,73.24497034000001,0.4950556498834498,72.69048,75.28198
food_level1_dial1,1,75.31521864,0.9752142123249593,74.27703,79.78055
food_level1_dial1,2,77.05534775,1.7551424608983648,74.78787,81.67518
hobby_level1_dial17,1,78.76857688000001,1.315610934140123,77.24225,81.98894
hobby_level1_dial17,2,75.84770585,1.0566095110622504,74.68556,79.696495
hobby_level1_dial17,3,74.67731388,1.1297385521739645,73.70074,81.40576
hobby_level1_dial17,4,70.76869886,1.3964109258855144,69.71116,76.9124
hobby_level1_dial17,5,70.68941082999999,1.2930396961904933,69.549225,77.16799
hobby_level1_dial17,6,73.71636919999999,2.5755603326870293,71.42398,82.004875
top25_dial23,1,80.10725626,0.8229814346825769,79.23583,83.190605
top25_dial23,2,74.47902506999999,0.8469229178344413,73.6491,78.11451
top25_dial23,3,77.28049062999999,0.9519234549963635,76.224396,80.502365
top25_dial23,4,74.95865152,1.0848829698379223,73.974976,79.23099
top25_dial23,5,79.22637968000001,1.1782131336428983,78.02506,84.912636
top25_dial23,6,78.26718740000003,0.9537344827544615,77.2111,82.198204
food_level3_dial28,1,69.16217882000001,0.8206348935874387,68.21802,72.14354
food_level3_dial28,2,71.56463118,1.2739368447340265,70.27951,76.4523
food_level3_dial28,3,74.69965325999999,1.266145720344065,73.53097,79.95597
food_level3_dial28,4,71.30649277,1.012830382770993,70.285675,75.35678
food_level3_dial28,5,78.44516085000001,1.018981554966677,77.462814,82.86568
food_level3_dial28,6,80.71174930000001,1.3608979375066117,79.491104,87.20805
hobby_level2_dial20,1,74.30820136000001,3.1345004983793237,71.40859,81.78856
hobby_level2_dial20,2,71.70966516,1.009469912216958,70.74093,76.400635
hobby_level2_dial20,3,72.08486167,1.4549380440017716,70.64063,77.27337
hobby_level2_dial20,4,75.46851029,1.0602657622332368,74.434654,80.880356
hobby_level2_dial20,5,72.01401686,1.0249639456178161,71.015015,76.93857
hobby_level2_dial20,6,73.93008984,1.3239226548844292,72.48795,77.62698
top25_dial50,1,71.67472416000001,0.6501868687415752,70.97181,73.969376
top25_dial50,2,71.53246075999999,1.0546594121894057,70.40353,74.88812
top25_dial50,3,76.06461231,1.0520291852276695,75.11429,80.94027
top25_dial50,4,72.95541655,0.7661895818409095,72.05751,76.33517
top25_dial50,5,77.34846614,0.9515898751421855,76.42751,82.42527
top25_dial50,6,74.3378679,0.837889030133842,72.9543,76.65072
hobby_level3_dial34,1,70.71537645000001,1.782598626734725,68.8648,76.27064
hobby_level3_dial34,2,69.43256848,1.2413608305471497,68.28646,73.48759
