conv_id,turn_id,maxidf,num_terms
food_level2_dial38,5,7.595090196203395,13
food_level2_dial38,6,10.559738262252331,5
food_level2_dial38,7,10.894999111687248,6
top25_dial24,1,14.972536555592967,8
top25_dial24,2,14.972536555592967,14
top25_dial24,3,14.972536555592967,10
top25_dial24,4,12.446807911284711,6
top25_dial24,5,14.279389375033022,11
top25_dial24,6,14.279389375033022,7
food_level3_dial29,1,6.275608483279542,6
food_level3_dial29,2,6.275608483279542,9
food_level3_dial29,3,12.574641282794596,5
food_level3_dial29,4,6.275608483279542,6
food_level3_dial29,5,14.056245823718813,5
food_level3_dial29,6,11.460991116761946,5
hobby_level2_dial9,1,11.714440017571485,5
hobby_level2_dial9,2,4.503323347009216,9
hobby_level2_dial9,3,14.972536555592967,8
hobby_level2_dial9,4,14.972536555592967,8
hobby_level2_dial9,5,14.972536555592967,5
top25_dial51,1,13.873924266924858,7
top25_dial51,2,9.005108586313227,11
top25_dial51,3,14.056245823718813,10
top25_dial51,4,9.005108586313227,4
top25_dial51,5,9.005108586313227,6
top25_dial51,6,10.541719756749654,5
hobby_level3_dial35,1,15.665683736152912,7
hobby_level3_dial35,2,7.970835663768302,4
hobby_level3_dial35,3,12.669951462598922,9
hobby_level3_dial35,4,15.665683736152912,11
hobby_level3_dial35,5,11.177047366420773,5
hobby_level3_dial35,6,13.363098643158867,12
hobby_level3_dial35,7,14.972536555592967,8
food_level1_dial11,1,10.045282870435763,8
food_level1_dial11,2,15.665683736152912,8
food_level1_dial11,3,15.665683736152912,7
food_level1_dial11,4,14.279389375033022,6
food_level1_dial11,5,13.873924266924858,10
food_level1_dial11,6,13.180777086364913,5
hobby_level2_dial21,1,15.665683736152912,8
hobby_level2_dial21,2,15.665683736152912,9
hobby_level2_dial21,3,15.665683736152912,7
hobby_level2_dial21,4,15.665683736152912,4
food_level2_dial4,1,6.9199217367774,8
food_level2_dial4,2,6.9199217367774,5
food_level2_dial4,3,14.972536555592967,5
food_level2_dial4,4,14.567071447484803,5
food_level2_dial4,5,6.9199217367774,10
food_level2_dial4,6,13.180777086364913,5
hobby_level3_dial1,1,14.972536555592967,5
hobby_level3_dial1,2,10.709856678551652,11
hobby_level3_dial1,3,15.665683736152912,9
hobby_level3_dial1,4,7.7747270200139935,10
hobby_level3_dial1,5,13.363098643158867,11
hobby_level3_dial1,6,13.873924266924858,4
hobby_level1_dial18,1,9.18104850051766,6
hobby_level1_dial18,2,5.3536691014728,6
hobby_level1_dial18,3,14.567071447484803,10
hobby_level1_dial18,4,8.02315960192001,5
hobby_level1_dial18,5,14.972536555592967,11
hobby_level1_dial18,6,15.665683736152912,5
food_level1_dial12,1,14.279389375033022,5
food_level1_dial12,2,14.279389375033022,5
food_level1_dial12,3,14.279389375033022,3
food_level1_dial12,4,14.279389375033022,9
food_level1_dial12,5,14.279389375033022,6
food_level1_dial12,6,14.279389375033022,3
top25_dial52,1,8.546857487090834,7
top25_dial52,2,14.279389375033022,8
hobby_level3_dial36,1,11.837042339663817,8
hobby_level3_dial36,2,13.180777086364913,5
hobby_level3_dial36,3,13.719773587097599,7
food_level3_dial3,1,5.428620996536945,7
food_level3_dial3,2,13.468459158816692,9
food_level3_dial3,3,10.861662691419657,6
food_level3_dial3,4,14.279389375033022,8
food_level3_dial3,5,8.336589999906321,8
food_level3_dial3,6,5.827855332423058,10
hobby_level2_dial22,1,9.995802813172393,4
hobby_level2_dial22,2,9.995802813172393,6
hobby_level2_dial22,3,10.387569076922395,8
hobby_level2_dial22,4,6.406648442637971,8
hobby_level2_dial22,5,13.180777086364913,6
hobby_level2_dial22,6,14.056245823718813,8
food_level2_dial5,1,15.665683736152912,6
food_level2_dial5,2,15.665683736152912,7
food_level2_dial5,3,14.279389375033022,8
food_level1_dial13,1,11.733858103428586,8
food_level1_dial13,2,14.056245823718813,6
food_level1_dial13,3,15.665683736152912,6
hobby_level3_dial37,1,15.665683736152912,9
hobby_level3_dial37,2,8.417179663782303,9
hobby_level3_dial37,3,11.04071092286864,8
hobby_level3_dial37,4,4.1743905713097975,9
hobby_level3_dial37,5,9.334181886259222,7
hobby_level3_dial37,6,9.334181886259222,9
hobby_level3_dial10,1,9.275443069087563,8
hobby_level3_dial10,2,15.665683736152912,11
hobby_level3_dial10,3,8.410092461899247,8
hobby_level3_dial10,4,13.180777086364913,6
food_level2_dial13,1,14.279389375033022,6
food_level2_dial13,2,7.006817386420529,6
food_level2_dial13,3,7.7747270200139935,6
food_level2_dial13,4,5.02773912756986,10
food_level2_dial13,5,3.252052354094864,4
food_level2_dial13,6,5.02773912756986,9
