conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
-6760592683069308709,1,0.7788670338019977,0.5874475953531035,0.6480922698974609,2752,100,100,100
-2701905006672196275,1,0.8132133611103812,0.5817569989689515,0.663912296295166,2800,100,100,100
-4268291779673036451,1,0.8197564034152317,0.6705331501096583,0.7580480575561523,2821,100,100,100
6635381132510830269,1,0.7817726686048563,0.5508441641535653,0.6861882209777832,2640,100,100,100
6906756762659846441,1,0.7817965532673677,0.5593476499241321,0.6858760714530945,2637,100,100,100
41813383673449160,1,0.7900597933716155,0.5826484524712087,0.6746838092803955,2716,100,100,100
5736313144411923989,1,0.7788677726711419,0.5680689960605578,0.6991292834281921,2620,100,100,100
2437211415582489495,1,0.7926773865694544,0.5778817753884871,0.6799643039703369,2577,100,100,100
4121961896432917626,1,0.8292879781376219,0.6450430724752978,0.7553005814552307,2852,100,100,100
3624155410679767933,1,0.821325423793322,0.6608725810555158,0.7384645342826843,2730,100,100,100
5277039265479571506,1,0.7921040351122471,0.5560285354940891,0.7023232579231262,2610,100,100,100
-3139712300447252950,1,0.8076964416955059,0.6037746813478498,0.6672433614730835,2731,100,100,100
-2433903014343400592,1,0.7943839762295313,0.638294656502061,0.719470202922821,2940,100,100,100
8509594427725708011,1,0.771576807113401,0.5467177478940406,0.667995274066925,2602,100,100,100
637466759495656530,1,0.7893007630172697,0.5646146136306877,0.6611149311065674,2612,100,100,100
4388511442090327281,1,0.79189623795386,0.5508597349904392,0.670160710811615,2683,100,100,100
4017581325391763586,1,0.8033116126305982,0.62690062268712,0.7156924605369568,2675,100,100,100
-970242290152935238,1,0.7708026084950964,0.5370040199513791,0.6725850701332092,2520,100,100,100
-3051966899537699923,1,0.7787779345474243,0.5915018979082054,0.6430776715278625,2630,100,100,100
9031064052174526065,1,0.7853544864785803,0.612527138693211,0.7504979372024536,2926,100,100,100
5024251034005721621,1,0.7830995070823136,0.6391957086362233,0.7693836092948914,2844,100,100,100
-2931155045227159791,1,0.762397140231952,0.6290850130047031,0.7543626427650452,2742,100,100,100
5872845962420620183,1,0.7789648361479196,0.5616140474369957,0.6792082786560059,2595,100,100,100
3366606900654441491,1,0.8019685674962745,0.6643686639925808,0.7295050024986267,2790,100,100,100
3475414091580580387,1,0.7847040173942788,0.5530156328033276,0.6371091604232788,2703,100,100,100
8704046441982292961,1,0.7713746878452357,0.521424751728951,0.665817379951477,2538,100,100,100
5297174100764498711,1,0.7898474081709546,0.546285270559537,0.667223334312439,2623,100,100,100
2461403814842235149,1,0.8020081032519565,0.6309608772218922,0.7006650567054749,2726,100,100,100
8874155628093512783,1,0.7747106526843361,0.5814382181820701,0.6501389741897583,2636,100,100,100
-3987085921377590111,1,0.79503242830497,0.578490463687895,0.7444658279418945,2976,100,100,100
-5252654481641015122,1,0.7675243773999718,0.5404954300208175,0.6775757670402527,2429,100,100,100
4935647557411468240,1,0.7764373343427974,0.5448952517509277,0.6815831065177917,2370,100,100,100
6655612156292942474,1,0.8038353953749302,0.554235512436435,0.6427558064460754,2717,100,100,100
380411544211116045,1,0.7923124122136024,0.5604449757710533,0.6942019462585449,2598,100,100,100
-1632922854823814808,1,0.7923865511285675,0.5388332669671142,0.6759556531906128,2704,100,100,100
-554190377840485201,1,0.7872588229097499,0.5520704131225285,0.6437138915061951,2679,100,100,100
-1418263699326033825,1,0.7977941056700693,0.6246778406793285,0.7780324816703796,2846,100,100,100
-3646009549730386860,1,0.7846588134697885,0.535049550229577,0.6825793385505676,2621,100,100,100
-3326481077280280719,1,0.76873274526042,0.5404496347902513,0.6423589587211609,2586,100,100,100
-568636936416150712,1,0.8059294286645775,0.5740893725137695,0.6614656448364258,2722,100,100,100
7769061837730635466,1,0.786208783031632,0.5674545529932873,0.677020251750946,2643,100,100,100
5163503063546066409,1,0.7942121022119873,0.5721908362155431,0.6589714288711548,2579,100,100,100
2948006481997108356,1,0.8057625319723933,0.6045207879076838,0.7099290490150452,2614,100,100,100
797823664220494096,1,0.801411792414636,0.5771361239954033,0.7139554619789124,2665,100,100,100
8396894601969104271,1,0.7693463832500135,0.5546082980753502,0.6993240118026733,2683,100,100,100
2422605926552012591,1,0.801727445651301,0.5781676653821012,0.6800705790519714,2776,100,100,100
4813380737845046147,1,0.7838133989628598,0.62328898207233,0.7573965191841125,2888,100,100,100
1686977533775896988,1,0.787472034246653,0.5005926080125146,0.6532608270645142,2642,100,100,100
-4346356527042289819,1,0.7892715919675323,0.5584129013183451,0.7292370200157166,2581,100,100,100
6378807296590501467,1,0.7748457438846101,0.5530252246338255,0.7487632036209106,2684,100,100,100
