conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
-6228868976593966787,1,0.6727373600006104,3330.0498046875,4950,100
3255696076030846687,1,0.7678597569465637,3800.90576171875,4950,100
940630347400858960,1,0.6835146546363831,3383.3974609375,4950,100
3456082261784502406,1,0.6890647411346436,3410.870361328125,4950,100
1012919901855569425,1,0.6399183869361877,3167.595947265625,4950,100
5636428085276858797,1,0.6890361905097961,3410.72900390625,4950,100
5857670583123236363,1,0.7563647627830505,3744.005615234375,4950,100
-6838210957287403206,1,0.6663659811019897,3298.51171875,4950,100
739474566037411469,1,0.6308490633964539,3122.702880859375,4950,100
-7671234709570743708,1,0.6462356448173523,3198.866455078125,4950,100
-7040582696271343194,1,0.6946802735328674,3438.66748046875,4950,100
-8122311515488536003,1,0.6634835600852966,3284.24365234375,4950,100
-4282508110762001328,1,0.7054854035377502,3492.15283203125,4950,100
3503446800499218029,1,0.7200404405593872,3564.2001953125,4950,100
5641161245943300879,1,0.6883788108825684,3407.47509765625,4950,100
1295883228457614726,1,0.679766833782196,3364.845703125,4950,100
8683090480656670024,1,0.7671204209327698,3797.24609375,4950,100
-2681208504858591258,1,0.6652481555938721,3292.978271484375,4950,100
5654377945984748755,1,0.6350914239883423,3143.70263671875,4950,100
4151321516395017619,1,0.6690376400947571,3311.736328125,4950,100
-5061185918289106442,1,0.7210875153541565,3569.38330078125,4950,100
-8985420883431850269,1,0.7008248567581177,3469.0830078125,4950,100
