bootstrap_id,feature_combination,metric_name,value
60,regression,ap,0.49153816632631936
60,regression,f1,0.5087719298245614
60,regression,accuracy,0.5537848605577689
61,regression,auc,0.5905459922529213
61,regression,ap,0.5316033400615544
61,regression,f1,0.5359477124183006
61,regression,accuracy,0.5756972111553785
62,regression,auc,0.5799683421630701
62,regression,ap,0.5117814261148596
62,regression,f1,0.5113122171945701
62,regression,accuracy,0.5697211155378487
63,regression,auc,0.59174259024334
63,regression,ap,0.49655139693000916
63,regression,f1,0.4916467780429594
63,regression,accuracy,0.5756972111553785
64,regression,auc,0.5539801790281329
64,regression,ap,0.5043403070436537
64,regression,f1,0.5299145299145299
64,regression,accuracy,0.5617529880478087
65,regression,auc,0.553564491064491
65,regression,ap,0.48709036224724833
65,regression,f1,0.47086247086247085
65,regression,accuracy,0.547808764940239
66,regression,auc,0.5576566496163683
66,regression,ap,0.534379003443362
66,regression,f1,0.5151515151515151
66,regression,accuracy,0.5537848605577689
67,regression,auc,0.5735659632535699
67,regression,ap,0.5012368150840449
67,regression,f1,0.5011600928074246
67,regression,accuracy,0.5717131474103586
68,regression,auc,0.5472136719250994
68,regression,ap,0.5010802642542532
68,regression,f1,0.49887640449438203
68,regression,accuracy,0.5557768924302788
69,regression,auc,0.5688852632084073
69,regression,ap,0.5406536945401544
69,regression,f1,0.5240174672489083
69,regression,accuracy,0.5657370517928287
70,regression,auc,0.5878104268418791
70,regression,ap,0.5641835126806554
70,regression,f1,0.5290322580645161
70,regression,accuracy,0.5637450199203188
71,regression,auc,0.5754792267226918
71,regression,ap,0.47526476863175016
71,regression,f1,0.5079365079365079
71,regression,accuracy,0.5677290836653387
72,regression,auc,0.5662553301460137
72,regression,ap,0.5048949164671875
72,regression,f1,0.5077951002227171
72,regression,accuracy,0.5597609561752988
73,regression,auc,0.5443197197675345
73,regression,ap,0.513811077147354
73,regression,f1,0.5011185682326622
73,regression,accuracy,0.5557768924302788
74,regression,auc,0.5953825332377995
74,regression,ap,0.5899587788005226
74,regression,f1,0.5176991150442478
74,regression,accuracy,0.5657370517928287
75,regression,auc,0.5698277952946884
75,regression,ap,0.5049636645707696
75,regression,f1,0.48598130841121495
75,regression,accuracy,0.5617529880478087
76,regression,auc,0.6011530061664955
76,regression,ap,0.5265353427457353
76,regression,f1,0.5458612975391499
76,regression,accuracy,0.5956175298804781
77,regression,auc,0.5198266071628517
77,regression,ap,0.48602542090519185
77,regression,f1,0.4782608695652174
77,regression,accuracy,0.5219123505976095
78,regression,auc,0.5732113814592358
78,regression,ap,0.5052064272274736
78,regression,f1,0.5056947608200456
78,regression,accuracy,0.5677290836653387
79,regression,auc,0.535534576124982
79,regression,ap,0.4947660249191457
79,regression,f1,0.4823008849557522
79,regression,accuracy,0.5338645418326693
80,regression,auc,0.6022582697201018
80,regression,ap,0.5718642981019849
80,regression,f1,0.5639913232104121
80,regression,accuracy,0.599601593625498
81,regression,auc,0.6013097259277225
81,regression,ap,0.5374681751408206
81,regression,f1,0.5221445221445221
81,regression,accuracy,0.5916334661354582
82,regression,auc,0.540674222051479
82,regression,ap,0.49534766469637537
82,regression,f1,0.49888641425389757
82,regression,accuracy,0.5517928286852589
83,regression,auc,0.589031339031339
83,regression,ap,0.5000398690747009
83,regression,f1,0.5333333333333333
83,regression,accuracy,0.5816733067729084
84,regression,auc,0.5825173155003582
84,regression,ap,0.5596327245262672
84,regression,f1,0.5131578947368421
84,regression,accuracy,0.5577689243027888
85,regression,auc,0.5177159076412808
85,regression,ap,0.49297975065856575
85,regression,f1,0.4703296703296703
85,regression,accuracy,0.5199203187250996
86,regression,auc,0.614635761589404
86,regression,ap,0.5126362531300572
86,regression,f1,0.5048076923076923
86,regression,accuracy,0.5896414342629482
87,regression,auc,0.5357142857142857
87,regression,ap,0.5124416468630852
87,regression,f1,0.5010706638115632
87,regression,accuracy,0.5358565737051793
88,regression,auc,0.5674300254452926
88,regression,ap,0.5412595349439633
88,regression,f1,0.4853932584269663
88,regression,accuracy,0.5438247011952191
89,regression,auc,0.581150061995781
89,regression,ap,0.5124679963829455
89,regression,f1,0.5244444444444445
89,regression,accuracy,0.5737051792828686
90,regression,auc,0.5704168807810894
90,regression,ap,0.5310418607363858
90,regression,f1,0.49884526558891457
90,regression,accuracy,0.5677290836653387
91,regression,auc,0.5802261784794536
91,regression,ap,0.5323045031280444
91,regression,f1,0.5055432372505543
91,regression,accuracy,0.5557768924302788
92,regression,auc,0.5823911358056597
92,regression,ap,0.5130952194289351
92,regression,f1,0.5295404814004376
92,regression,accuracy,0.5717131474103586
93,regression,auc,0.5893726794927432
93,regression,ap,0.5232348171451251
93,regression,f1,0.5300668151447662
93,regression,accuracy,0.5796812749003984
94,regression,auc,0.6327694445775626
94,regression,ap,0.5989754101858102
94,regression,f1,0.5487528344671202
94,regression,accuracy,0.603585657370518
95,regression,auc,0.5630747240530454
95,regression,ap,0.5492621463505051
95,regression,f1,0.5053533190578159
95,regression,accuracy,0.5398406374501992
96,regression,auc,0.5371818865268647
96,regression,ap,0.5039551259037318
96,regression,f1,0.5063829787234042
96,regression,accuracy,0.5378486055776892
97,regression,auc,0.6108941286143659
