conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
food_level3_dial31,4,0.13980522300011383,1.5186734489735323,118,100,100
food_level3_dial31,5,0.09176283342316803,1.2069516330109167,173,100,100
food_level3_dial31,6,0.087934719837954,1.310197816957974,222,100,100
hobby_level1_dial2,1,0.2677136018059186,0.8879055684648437,11,100,100
hobby_level1_dial2,2,0.31303810251694275,2.076459862267015,44,100,100
hobby_level1_dial2,3,0.1762944690434489,1.672476183202033,90,100,100
hobby_level1_dial2,4,0.13620206676646565,1.611564587226943,140,100,100
hobby_level1_dial2,5,0.12824116963039783,1.696471213410408,175,100,100
hobby_level1_dial2,6,0.05686541207359313,0.8453651252306312,221,100,100
food_level2_dial14,1,0.3513970833896437,0.9297092940824231,7,100,100
food_level2_dial14,2,0.18855327692887933,1.0327488306546562,30,100,100
food_level2_dial14,3,0.31445699355303464,2.155808534480143,47,100,100
food_level2_dial14,4,0.17182691892002264,1.842638422897456,115,100,100
food_level2_dial14,5,0.13511946281821954,1.610134227629597,142,100,100
food_level2_dial14,6,0.05533225876601084,0.7746516227241518,196,100,100
hobby_level3_dial38,1,0.8972701511924356,2.6918104535773066,9,100,100
hobby_level3_dial38,2,0.16754301087965542,1.0596350408441642,40,100,100
hobby_level3_dial38,3,0.11317839082411182,0.9931363489039287,77,100,100
hobby_level3_dial38,4,0.20297191700392753,2.148052862089738,112,100,100
hobby_level3_dial38,5,0.07653525901108105,0.9152285832953081,143,100,100
hobby_level3_dial38,6,0.08235123572513754,1.1470199862856318,194,100,100
hobby_level2_dial23,1,0.43709178808209725,1.3822055968950677,10,100,100
hobby_level2_dial23,2,0.11422558141614476,0.9419282746527091,68,100,100
hobby_level2_dial23,3,0.2047716349455689,2.137878633162478,109,100,100
hobby_level2_dial23,4,0.1281386149548875,1.483311707667214,134,100,100
hobby_level2_dial23,5,0.0762016359705663,1.1328187589965772,221,100,100
hobby_level2_dial23,6,0.08781694606820441,1.3968140363830535,253,100,100
hobby_level3_dial11,1,0.43577531719981744,1.0674271696390385,6,100,100
hobby_level3_dial11,2,0.1031050179691952,0.574064444677834,31,100,100
hobby_level3_dial11,3,0.23573957571241588,1.9005932208680374,65,100,100
hobby_level3_dial11,4,0.0928195585878843,1.0982558280760253,140,100,100
hobby_level3_dial11,5,0.09178838531333841,1.3077831849053823,203,100,100
hobby_level3_dial11,6,0.055090261736748476,0.8675623093930582,248,100,100
hobby_level3_dial11,7,0.04494781033945619,0.7733113691626876,296,100,100
food_level1_dial15,1,0.7422624666627802,1.659749332604648,5,100,100
food_level1_dial15,2,0.22517189094510132,1.2737645681590313,32,100,100
food_level1_dial15,3,0.13880205000184495,1.359976791027188,96,100,100
food_level1_dial15,4,0.1190698167422483,1.320548149391384,123,100,100
food_level1_dial15,5,0.0961721581366153,1.2316045534615723,164,100,100
food_level1_dial15,6,0.07563392504350462,1.1192798779704467,219,100,100
food_level3_dial32,1,0.4727807853568117,1.3372259973620126,8,100,100
food_level3_dial32,2,0.23116300939718432,1.5678238096239914,46,100,100
food_level3_dial32,3,0.17805383301458094,1.7078323704359726,92,100,100
food_level3_dial32,4,0.0764072979928308,0.9932948739068005,169,100,100
food_level3_dial32,5,0.1470190291045246,2.2489586948203097,234,100,100
food_level3_dial32,6,0.1254598008297604,2.0691360423602254,272,100,100
top25_dial25,1,0.26430819478196993,0.9529767488117161,13,100,100
top25_dial25,2,0.23504821936429263,1.2874121184724567,30,100,100
top25_dial25,3,0.13642250789338478,0.99317084883508,53,100,100
top25_dial25,4,0.07865929725847048,0.7420703261972422,89,100,100
top25_dial25,5,0.07786659744931632,0.8980014091182739,133,100,100
top25_dial25,6,0.05119387305674361,0.655601458755391,164,100,100
hobby_level3_dial4,1,0.48182371043639705,1.1802222365436865,6,100,100
hobby_level3_dial4,2,0.16835122166623806,0.995979258959753,35,100,100
hobby_level3_dial4,3,0.08104908606009154,0.7249250637783812,80,100,100
