conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
food_level1_dial15,5,0.8202272615992094,0.6044536021881732,0.7614087462425232,610,50,100,50
food_level1_dial15,6,0.8639412688793476,0.6839047986023203,0.7103880047798157,773,50,100,50
food_level3_dial32,1,0.7786466556037742,0.5240698954241159,0.7425050735473633,635,50,100,50
food_level3_dial32,2,0.8076318364565518,0.6218517649647807,0.7977021932601929,633,50,100,50
food_level3_dial32,3,0.7616641908225241,0.5529250955640344,0.7608325481414795,657,50,100,50
food_level3_dial32,4,0.7889470675248004,0.5880757710597462,0.7725591659545898,631,50,100,50
food_level3_dial32,5,0.7514403891575663,0.5347418235329412,0.7638618350028992,655,50,100,50
food_level3_dial32,6,0.8175682626518689,0.6141929579887697,0.763832688331604,686,50,100,50
top25_dial25,1,0.8030838814635999,0.5664317836881858,0.8293004631996155,682,50,100,50
top25_dial25,2,0.7600011995903558,0.559772938773748,0.7963258624076843,674,50,100,50
top25_dial25,3,0.7951254749110567,0.6197298658350244,0.8076220154762268,677,50,100,50
top25_dial25,4,0.7839831170374832,0.5796924235915152,0.7943520545959473,652,50,100,50
top25_dial25,5,0.785051047850864,0.5204948811958847,0.781501829624176,700,50,100,50
top25_dial25,6,0.7825291606492182,0.585563524476823,0.808133065700531,652,50,100,50
hobby_level3_dial4,1,0.7613721927803364,0.5110822467552951,0.7734948992729187,641,50,100,50
hobby_level3_dial4,2,0.8799398743951992,0.6927736579772679,0.6954759955406189,754,50,100,50
hobby_level3_dial4,3,0.7718873834752409,0.5480127987497149,0.779346227645874,711,50,100,50
hobby_level1_dial20,1,0.7744367954381367,0.560724110444067,0.7568061351776123,634,50,100,50
hobby_level1_dial20,2,0.7888891516263308,0.5678321250751427,0.7660340666770935,672,50,100,50
hobby_level1_dial20,3,0.8080837010372097,0.6051970844512699,0.7713949084281921,684,50,100,50
hobby_level1_dial20,4,0.8157912595197296,0.6260752792708453,0.7117931246757507,643,50,100,50
hobby_level1_dial20,5,0.8303522386109755,0.6022640418233194,0.7295623421669006,740,50,100,50
hobby_level1_dial20,6,0.8111722773008538,0.5818741399330505,0.6892310976982117,640,50,100,50
food_level2_dial15,1,0.7771427933416287,0.5986614658206959,0.7723037600517273,672,50,100,50
food_level2_dial15,2,0.7639961878930799,0.4790362739094151,0.7833536863327026,661,50,100,50
food_level2_dial15,3,0.7955894670003044,0.6025991803217235,0.7434905171394348,673,50,100,50
food_level2_dial15,4,0.7817121682835073,0.5700377517359224,0.7218332290649414,705,50,100,50
food_level2_dial15,5,0.7848796631914772,0.5647024089330213,0.7593238949775696,667,50,100,50
