conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
6506824030465662343,1,0.9665464927785706,100,81
725142630186889333,1,0.9678349039640189,100,88
-5669338135924918919,1,0.9908476739112033,100,92
-3259873796234534599,1,0.9828893697744767,100,86
2308638966704081014,1,0.7542457162718063,100,24
-7717176025538546355,1,0.876393217066544,100,59
7583163288838757468,1,0.9153368614403955,100,52
-5811304015331453130,1,0.9704017424979455,100,87
2889592827007228975,1,0.9103915403239266,100,59
3444420842714324334,1,0.6523331598686161,100,27
-8434678371817632975,1,0.9772134713795548,100,88
7798575718048214628,1,0.9272093467902494,100,67
-6622359508878854922,1,0.9823149196183792,100,89
-4900778569165057774,1,0.9948936026028747,100,95
8852381888415725059,1,0.9490947667513943,100,73
8292189323240390222,1,0.9399565561092939,100,66
928771654241286778,1,0.8600644323610737,100,50
1189725798635244569,1,0.964811759837948,100,80
-1427862221404236409,1,0.9015850144601614,100,58
2205307574948120843,1,0.9608949291197969,100,70
6958702183059501166,1,0.9676987771796649,100,76
-3280469526551643874,1,0.9831214272142553,100,85
-4760471129755074699,1,0.994159582272691,100,94
-3719849083000181386,1,0.9438469978549682,100,72
1167356446337008630,1,0.9953112754135508,100,94
5404241316310930968,1,0.9297246932449946,100,74
411816447422254238,1,0.9458031173862987,100,74
1054045386475108818,1,0.9682783876134395,100,87
-4988966900977295714,1,0.8924495504417315,100,53
-4134620138556153962,1,0.9256385371165315,100,70
969150327819152892,1,0.9726408609603541,100,89
5649940557798020127,1,0.9922925298448212,100,93
8643312430506346423,1,0.8167028620953819,100,47
-4678251471431725543,1,0.9853817444355133,100,91
4142657424831421270,1,0.8066939410719509,100,47
-432151116502964050,1,0.9853144383893343,100,92
-5227371714140394701,1,0.8799478812958088,100,41
-2759231294897967831,1,0.8849788334067328,100,49
-5552796092644129328,1,0.7771218824936027,100,49
6704431434460802477,1,0.9831214272142553,100,85
-8275263191998109169,1,0.9650502504169142,100,79
-3141166373730898683,1,0.9474981872644815,100,80
8866191474728021976,1,0.7278416934385649,100,41
6784181890405018973,1,0.9265773788643993,100,70
8710538467676831247,1,0.8935779800332403,100,64
-1591644176466385080,1,0.9934469405633393,100,93
107910769056314914,1,0.9445668187012939,100,68
