conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
6915912596627348551,1,1.0766378382521458,3.0451916652404702,8,100,100
1332897475571730747,1,0.655066195350936,2.0715011954897604,10,100,100
-4283713808554560002,1,0.2960030530702529,0.8880091592107586,9,100,100
1109919554091311092,1,0.3722018883964718,1.1166056651894154,9,100,100
8505647719348789352,1,0.6773050135994626,2.031915040798388,9,100,100
-8086186598590428328,1,0.48471132785156595,1.3709706673671127,8,100,100
2217144977440365678,1,0.6597242144863976,1.8659818631052005,8,100,100
3141501970999254639,1,0.6788277238849202,1.9200147472658255,8,100,100
6267368935580291991,1,0.38875363648098155,1.2893499480936348,11,100,100
2375410666129136218,1,0.6131704365364243,1.7343078947920851,8,100,100
-1120514028652364195,1,0.906098779674568,2.56283436613097,8,100,100
369553729358573631,1,0.5246847400727312,1.4840325507621175,8,100,100
-3521200059945079578,1,0.4282308034848565,1.3541847032561172,10,100,100
-228017844504433803,1,0.7086017008912892,2.004228271442209,8,100,100
-6567021105969776914,1,0.37301988835577893,1.0550595702952807,8,100,100
3191215928530494096,1,0.6059707801154514,1.8179123403463542,9,100,100
-2071940157427414850,1,0.36571892388462823,1.1565047829011799,10,100,100
-3800524559144424177,1,0.760041651640914,2.149722423438056,8,100,100
-6839117089970381436,1,0.4869508875824087,1.460852662747226,9,100,100
-4490620988150231901,1,1.0853435572405266,3.069815156967625,8,100,100
1022217780810569079,1,0.9133055695776947,2.5832182461753206,8,100,100
-862554052027960093,1,0.7930980883950215,2.2432201458008305,8,100,100
-3516190339598522976,1,0.3747806971751062,1.1243420915253186,9,100,100
-7748524737773999409,1,0.6086552635449681,1.8259657906349045,9,100,100
3388798511401254812,1,0.5238412035817008,1.7373847220086787,11,100,100
1459126538041943679,1,0.5270535415839669,1.4907325332096362,8,100,100
-8834069158837396685,1,0.5349177272072201,1.5129758091404846,8,100,100
-1757904552409029500,1,0.36873810111774824,1.1062143033532448,9,100,100
1004431282200370974,1,0.7792087645914562,2.2039352056104433,8,100,100
8184930622224282678,1,0.6920075876032604,2.076022762809781,9,100,100
8631327196287980755,1,0.4572052706064343,1.2096514441326145,7,100,100
-2593355371932719161,1,0.5173170691784891,1.7157466161113761,11,100,100
2837484115382116119,1,1.122805813920471,3.175774419915384,8,100,100
7199599312216372048,1,0.6909503439222556,1.9543026946024167,8,100,100
-8850169184954446631,1,0.26718827500530007,0.7557225644391352,8,100,100
-3897740693502172696,1,0.4308463723548735,1.2925391170646205,9,100,100
-3471432714621884410,1,0.43462299569635443,1.2292994700660156,8,100,100
6373189865465953269,1,0.19270529956897098,0.6391311737833129,11,100,100
8092598956660291215,1,0.3123484802271014,0.9370454406813041,9,100,100
62966941368680868,1,0.6409147149799151,1.9227441449397455,9,100,100
5133876537670324411,1,0.38024451654846586,1.0754939046416825,8,100,100
8932763630388059887,1,0.8518781138611916,2.4094751642226178,8,100,100
8923681797804610584,1,0.7618658589770095,2.1548820609486294,8,100,100
-2938945366077744797,1,0.3669612131770992,1.3230974702165028,13,100,100
3527566788119942912,1,0.40889691291943636,1.226690738758309,9,100,100
618489770509518870,1,0.35888919109159084,1.0150919228616744,8,100,100
-652117253746563674,1,0.5899692104444323,1.7699076313332969,9,100,100
-2633917229646894638,1,0.5006355129506432,1.5831484984907567,10,100,100
-5955439966878959532,1,0.33051832520985197,1.3220733008394079,16,100,100
-586025167603300600,1,0.3269277871336379,1.0338364377409865,10,100,100
4647818796298534404,1,0.23935701927588354,0.8291570370681468,12,100,100
-7869146853815250428,1,0.4398534735914435,1.3195604207743306,9,100,100
7125146488385376967,1,0.8597280188069494,2.4316780482978784,8,100,100
-6760592683069308709,1,0.34482429356752453,1.090430160231926,10,100,100
-2701905006672196275,1,0.5713152713996618,1.6159236104085346,8,100,100
-4268291779673036451,1,0.7942183635979748,2.2463887625720442,8,100,100
6635381132510830269,1,0.7303312961539169,2.0656888480927815,8,100,100
6906756762659846441,1,0.7561172770685521,2.2683518312056563,9,100,100
41813383673449160,1,0.38365771637595025,1.0851478916159183,8,100,100
