bootstrap_id,feature_combination,metric_name,value
15,regression,accuracy,0.5976095617529881
16,regression,auc,0.7448532215020969
16,regression,ap,0.7669000220376044
16,regression,f1,0.6584867075664622
16,regression,accuracy,0.6673306772908366
17,regression,auc,0.7001720402701669
17,regression,ap,0.7255470184384263
17,regression,f1,0.6487523992322457
17,regression,accuracy,0.6354581673306773
18,regression,auc,0.667243459486919
18,regression,ap,0.6661929248409558
18,regression,f1,0.5756302521008403
18,regression,accuracy,0.5976095617529881
19,regression,auc,0.7184781738085703
19,regression,ap,0.7461857830507566
19,regression,f1,0.6471734892787524
19,regression,accuracy,0.6394422310756972
20,regression,auc,0.6882063492063492
20,regression,ap,0.6931194298941086
20,regression,f1,0.6356275303643725
20,regression,accuracy,0.6414342629482072
21,regression,auc,0.6836995725884614
21,regression,ap,0.6651062081551671
21,regression,f1,0.6244725738396625
21,regression,accuracy,0.6454183266932271
22,regression,auc,0.6723735408560311
22,regression,ap,0.6504142493056833
22,regression,f1,0.5892116182572614
22,regression,accuracy,0.6055776892430279
23,regression,auc,0.6843311007525018
23,regression,ap,0.6928806967314699
23,regression,f1,0.6206896551724138
23,regression,accuracy,0.6274900398406374
24,regression,auc,0.7078253968253969
24,regression,ap,0.7130590943005944
24,regression,f1,0.6317907444668008
24,regression,accuracy,0.6354581673306773
25,regression,auc,0.6853563262195121
25,regression,ap,0.7017215789151693
25,regression,f1,0.5983935742971888
25,regression,accuracy,0.601593625498008
26,regression,auc,0.704173018292683
26,regression,ap,0.6966843505918382
26,regression,f1,0.6125
26,regression,accuracy,0.6294820717131474
27,regression,auc,0.6710629763337345
27,regression,ap,0.7236612965870328
27,regression,f1,0.6200378071833649
27,regression,accuracy,0.599601593625498
28,regression,auc,0.6690295654390214
28,regression,ap,0.6896879071116473
28,regression,f1,0.6261859582542695
28,regression,accuracy,0.6075697211155379
29,regression,auc,0.6355360325948561
29,regression,ap,0.6662740595614012
29,regression,f1,0.5854616895874263
29,regression,accuracy,0.5796812749003984
30,regression,auc,0.7123588305967161
30,regression,ap,0.7435973928332834
30,regression,f1,0.6765799256505576
30,regression,accuracy,0.6533864541832669
31,regression,auc,0.7148596290650406
31,regression,ap,0.7147190151838728
31,regression,f1,0.6421267893660532
31,regression,accuracy,0.651394422310757
32,regression,auc,0.6510973282442749
32,regression,ap,0.6515636812788557
32,regression,f1,0.5732484076433121
32,regression,accuracy,0.599601593625498
33,regression,auc,0.6845360169154703
33,regression,ap,0.691149776109178
33,regression,f1,0.6336633663366337
33,regression,accuracy,0.6314741035856574
34,regression,auc,0.7113925258921042
34,regression,ap,0.7390679294169566
34,regression,f1,0.6492985971943888
34,regression,accuracy,0.651394422310757
35,regression,auc,0.6499101763088027
35,regression,ap,0.655009145806011
35,regression,f1,0.5797101449275363
35,regression,accuracy,0.5956175298804781
36,regression,auc,0.704020979020979
36,regression,ap,0.6749604212206158
36,regression,f1,0.6430062630480167
36,regression,accuracy,0.6593625498007968
37,regression,auc,0.6651904058923441
37,regression,ap,0.6544675374644358
37,regression,f1,0.5773195876288659
37,regression,accuracy,0.5916334661354582
38,regression,auc,0.663326972010178
38,regression,ap,0.6731315083079954
38,regression,f1,0.5924453280318092
38,regression,accuracy,0.5916334661354582
39,regression,auc,0.6913880542439707
39,regression,ap,0.7099313339328219
39,regression,f1,0.6334661354581673
39,regression,accuracy,0.6334661354581673
40,regression,auc,0.7040082875129492
40,regression,ap,0.7277958005125508
40,regression,f1,0.6482213438735178
40,regression,accuracy,0.6454183266932271
41,regression,auc,0.7013667643685485
41,regression,ap,0.694661086548248
41,regression,f1,0.6100217864923747
41,regression,accuracy,0.6434262948207171
42,regression,auc,0.6431623931623932
42,regression,ap,0.6685767630408901
42,regression,f1,0.6007905138339921
