bootstrap_id,feature_combination,metric_name,value
960,regression,f1,0.5459183673469388
960,regression,accuracy,0.6454183266932271
961,regression,auc,0.6023374773374773
961,regression,ap,0.5175411393260847
961,regression,f1,0.5411764705882353
961,regression,accuracy,0.6115537848605578
962,regression,auc,0.6157553625477037
962,regression,ap,0.5238949957082404
962,regression,f1,0.5414634146341464
962,regression,accuracy,0.6254980079681275
963,regression,auc,0.6070748033419651
963,regression,ap,0.5104230427510837
963,regression,f1,0.5213270142180095
963,regression,accuracy,0.5976095617529881
964,regression,auc,0.6178608515057114
964,regression,ap,0.542240010255201
964,regression,f1,0.5432692307692307
964,regression,accuracy,0.6215139442231076
965,regression,auc,0.5642655024658421
965,regression,ap,0.5068205394232997
965,regression,f1,0.4630541871921182
965,regression,accuracy,0.5657370517928287
966,regression,auc,0.5922448913866122
966,regression,ap,0.5254442651967633
966,regression,f1,0.5272727272727272
966,regression,accuracy,0.5856573705179283
967,regression,auc,0.6269184020743863
967,regression,ap,0.5443999167646194
967,regression,f1,0.5647058823529412
967,regression,accuracy,0.6314741035856574
968,regression,auc,0.6015057113187954
968,regression,ap,0.5167084776106269
968,regression,f1,0.49627791563275436
968,regression,accuracy,0.5956175298804781
969,regression,auc,0.5961753504578235
969,regression,ap,0.5247280984457834
969,regression,f1,0.5462962962962963
969,regression,accuracy,0.6095617529880478
970,regression,auc,0.6047585700947046
970,regression,ap,0.4800731464986586
970,regression,f1,0.48677248677248675
970,regression,accuracy,0.6135458167330677
971,regression,auc,0.6060913705583756
971,regression,ap,0.49657601232504683
971,regression,f1,0.5012285012285013
971,regression,accuracy,0.5956175298804781
972,regression,auc,0.5822682119205298
972,regression,ap,0.47981253245424255
972,regression,f1,0.5153061224489796
972,regression,accuracy,0.6215139442231076
973,regression,auc,0.5846685618296938
973,regression,ap,0.5063571162601297
973,regression,f1,0.5190476190476191
973,regression,accuracy,0.5976095617529881
974,regression,auc,0.6164492471443406
974,regression,ap,0.5111763052855876
974,regression,f1,0.5192307692307693
974,regression,accuracy,0.601593625498008
975,regression,auc,0.5992101869761444
975,regression,ap,0.5394239515649377
975,regression,f1,0.5227272727272727
975,regression,accuracy,0.5816733067729084
976,regression,auc,0.5756590071013349
976,regression,ap,0.5256699565435505
976,regression,f1,0.5520361990950227
976,regression,accuracy,0.6055776892430279
977,regression,auc,0.6288101779173207
977,regression,ap,0.537306012862351
977,regression,f1,0.5533980582524272
977,regression,accuracy,0.6334661354581673
978,regression,auc,0.5787110146071851
978,regression,ap,0.48256050550193447
978,regression,f1,0.4854368932038835
978,regression,accuracy,0.5776892430278885
979,regression,auc,0.5856164383561644
979,regression,ap,0.47915013805288376
979,regression,f1,0.508557457212714
979,regression,accuracy,0.599601593625498
980,regression,auc,0.6167534157449577
980,regression,ap,0.5282225282086749
980,regression,f1,0.5349397590361445
